dataset,track_id,file_or_stem,annotation_path,audio_path,gt_bpm,pred_tempo_bpm,error_pct,mae_bpm,acc1,acc2,status,note
giantsteps,3678548,3678548.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3678548.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3678548.LOFI.mp3,125.0,128.3967,2.7174,3.3967,True,True,ok,
giantsteps,4214761,4214761.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4214761.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4214761.LOFI.mp3,123.0,123.0469,0.0381,0.0469,True,True,ok,
giantsteps,4512512,4512512.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4512512.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4512512.LOFI.mp3,127.0,63.9996,49.6066,63.0004,False,True,ok,
giantsteps,4653852,4653852.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4653852.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4653852.LOFI.mp3,139.0,139.6748,0.4855,0.6748,True,True,ok,
giantsteps,4937390,4937390.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4937390.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4937390.LOFI.mp3,139.0,140.625,1.1691,1.625,True,True,ok,
giantsteps,3230477,3230477.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3230477.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3230477.LOFI.mp3,101.0,100.8384,0.16,0.1616,True,True,ok,
giantsteps,4152109,4152109.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4152109.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4152109.LOFI.mp3,127.0,63.9996,49.6066,63.0004,False,True,ok,
giantsteps,1874244,1874244.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\1874244.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\1874244.LOFI.mp3,71.0,93.5379,31.7435,22.5379,False,False,ok,
giantsteps,4038987,4038987.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4038987.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4038987.LOFI.mp3,140.0,70.0742,49.947,69.9258,False,True,ok,
giantsteps,5162042,5162042.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\5162042.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\5162042.LOFI.mp3,170.0,85.0694,49.9592,84.9306,False,True,ok,
giantsteps,3630279,3630279.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3630279.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3630279.LOFI.mp3,174.0,66.0443,62.0435,107.9557,False,False,ok,
giantsteps,4301518,4301518.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4301518.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4301518.LOFI.mp3,174.0,175.1854,0.6813,1.1854,True,True,ok,
giantsteps,4313859,4313859.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4313859.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4313859.LOFI.mp3,87.0,175.1854,101.3625,88.1854,False,True,ok,
giantsteps,536656,536656.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\536656.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\536656.LOFI.mp3,139.0,68.4499,50.7555,70.5501,False,True,ok,
giantsteps,5268098,5268098.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\5268098.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\5268098.LOFI.mp3,127.0,126.048,0.7496,0.952,True,True,ok,
giantsteps,4624663,4624663.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4624663.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4624663.LOFI.mp3,167.0,166.7087,0.1744,0.2913,True,True,ok,
giantsteps,3485917,3485917.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3485917.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3485917.LOFI.mp3,139.0,140.625,1.1691,1.625,True,True,ok,
giantsteps,4017608,4017608.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4017608.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4017608.LOFI.mp3,101.0,195.0177,93.0868,94.0177,False,True,ok,
giantsteps,3368054,3368054.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3368054.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3368054.LOFI.mp3,117.0,116.7903,0.1793,0.2097,True,True,ok,
giantsteps,1514866,1514866.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\1514866.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\1514866.LOFI.mp3,139.0,70.0742,49.5869,68.9258,False,True,ok,
giantsteps,5237462,5237462.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\5237462.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\5237462.LOFI.mp3,121.0,120.1853,0.6733,0.8147,True,True,ok,
giantsteps,4810810,4810810.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4810810.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4810810.LOFI.mp3,136.0,67.9996,50.0003,68.0004,False,True,ok,
giantsteps,278893,278893.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\278893.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\278893.LOFI.mp3,147.0,74.0927,49.5968,72.9073,False,True,ok,
giantsteps,3313129,3313129.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3313129.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3313129.LOFI.mp3,85.0,85.0694,0.0817,0.0694,True,True,ok,
giantsteps,3724279,3724279.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3724279.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3724279.LOFI.mp3,139.0,70.0742,49.5869,68.9258,False,True,ok,
giantsteps,3124242,3124242.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3124242.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3124242.LOFI.mp3,129.0,65.0059,49.6078,63.9941,False,True,ok,
giantsteps,4409752,4409752.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4409752.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4409752.LOFI.mp3,174.0,173.7132,0.1648,0.2868,True,True,ok,
giantsteps,4567979,4567979.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4567979.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4567979.LOFI.mp3,147.0,74.0927,49.5968,72.9073,False,True,ok,
giantsteps,4593850,4593850.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4593850.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4593850.LOFI.mp3,127.0,63.6058,49.9167,63.3942,False,True,ok,
giantsteps,4151958,4151958.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4151958.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4151958.LOFI.mp3,139.0,70.0742,49.5869,68.9258,False,True,ok,
giantsteps,3828895,3828895.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3828895.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3828895.LOFI.mp3,147.0,74.0927,49.5968,72.9073,False,True,ok,
giantsteps,3281282,3281282.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3281282.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3281282.LOFI.mp3,160.0,161.499,0.9369,1.499,True,True,ok,
giantsteps,3443201,3443201.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3443201.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3443201.LOFI.mp3,136.0,67.9996,50.0003,68.0004,False,True,ok,
giantsteps,4300617,4300617.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4300617.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4300617.LOFI.mp3,129.0,64.1984,50.2338,64.8016,False,True,ok,
giantsteps,1982431,1982431.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\1982431.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\1982431.LOFI.mp3,127.0,63.024,50.3748,63.976,False,True,ok,
giantsteps,2676506,2676506.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\2676506.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\2676506.LOFI.mp3,127.0,63.4107,50.0703,63.5893,False,True,ok,
giantsteps,4611640,4611640.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4611640.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4611640.LOFI.mp3,125.0,125.2841,0.2273,0.2841,True,True,ok,
giantsteps,1234745,1234745.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\1234745.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\1234745.LOFI.mp3,142.0,70.0742,50.652,71.9258,False,True,ok,
giantsteps,4407745,4407745.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4407745.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4407745.LOFI.mp3,127.0,126.048,0.7496,0.952,True,True,ok,
giantsteps,3766995,3766995.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3766995.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3766995.LOFI.mp3,95.0,94.8251,0.1841,0.1749,True,True,ok,
giantsteps,3041383,3041383.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3041383.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3041383.LOFI.mp3,,,,,,,skip_bad_gt,GT BPM 없음
giantsteps,5214943,5214943.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\5214943.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\5214943.LOFI.mp3,74.0,74.0927,0.1253,0.0927,True,True,ok,
giantsteps,5335389,5335389.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\5335389.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\5335389.LOFI.mp3,71.0,70.0742,1.304,0.9258,True,True,ok,
giantsteps,2673896,2673896.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\2673896.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\2673896.LOFI.mp3,129.0,64.5996,49.9228,64.4004,False,True,ok,
giantsteps,3743957,3743957.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3743957.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3743957.LOFI.mp3,85.0,85.0694,0.0817,0.0694,True,True,ok,
giantsteps,3649527,3649527.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3649527.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3649527.LOFI.mp3,90.0,89.8777,0.1359,0.1223,True,True,ok,
giantsteps,4304445,4304445.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4304445.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4304445.LOFI.mp3,179.0,179.7554,0.422,0.7554,True,True,ok,
giantsteps,1234668,1234668.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\1234668.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\1234668.LOFI.mp3,174.0,87.5927,49.6594,86.4073,False,True,ok,
giantsteps,5078640,5078640.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\5078640.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\5078640.LOFI.mp3,172.0,85.0694,50.541,86.9306,False,True,ok,
giantsteps,5081990,5081990.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\5081990.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\5081990.LOFI.mp3,85.0,85.0694,0.0817,0.0694,True,True,ok,
giantsteps,94350,94350.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\94350.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\94350.LOFI.mp3,150.0,75.4448,49.7035,74.5552,False,True,ok,
giantsteps,710469,710469.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\710469.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\710469.LOFI.mp3,156.0,78.0071,49.9955,77.9929,False,True,ok,
giantsteps,4723905,4723905.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4723905.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4723905.LOFI.mp3,142.0,70.0742,50.652,71.9258,False,True,ok,
giantsteps,4714481,4714481.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4714481.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4714481.LOFI.mp3,112.0,145.5766,29.9791,33.5766,False,False,ok,
giantsteps,4106593,4106593.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4106593.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4106593.LOFI.mp3,139.0,140.625,1.1691,1.625,True,True,ok,
giantsteps,4020698,4020698.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4020698.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4020698.LOFI.mp3,141.0,70.0742,50.302,70.9258,False,True,ok,
giantsteps,122772,122772.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\122772.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\122772.LOFI.mp3,139.0,141.5882,1.862,2.5882,True,True,ok,
giantsteps,4372309,4372309.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4372309.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4372309.LOFI.mp3,125.0,62.0777,50.3378,62.9223,False,True,ok,
giantsteps,3754674,3754674.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3754674.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3754674.LOFI.mp3,71.0,69.8374,1.6374,1.1626,True,True,ok,
giantsteps,4014749,4014749.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4014749.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4014749.LOFI.mp3,121.0,60.0927,50.3366,60.9073,False,True,ok,
giantsteps,4193623,4193623.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4193623.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4193623.LOFI.mp3,129.0,65.0059,49.6078,63.9941,False,True,ok,
giantsteps,4386702,4386702.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4386702.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4386702.LOFI.mp3,127.0,126.048,0.7496,0.952,True,True,ok,
giantsteps,4474027,4474027.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4474027.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4474027.LOFI.mp3,174.0,86.8566,50.0824,87.1434,False,True,ok,
giantsteps,4631727,4631727.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4631727.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4631727.LOFI.mp3,147.0,74.0927,49.5968,72.9073,False,True,ok,
giantsteps,1765409,1765409.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\1765409.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\1765409.LOFI.mp3,144.0,151.9991,5.5549,7.9991,False,False,ok,
giantsteps,3605780,3605780.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3605780.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3605780.LOFI.mp3,139.0,181.3322,30.4548,42.3322,False,False,ok,
giantsteps,4419049,4419049.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4419049.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4419049.LOFI.mp3,139.0,70.0742,49.5869,68.9258,False,True,ok,
giantsteps,4480118,4480118.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4480118.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4480118.LOFI.mp3,127.0,130.8347,3.0194,3.8347,True,True,ok,
giantsteps,4279669,4279669.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4279669.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4279669.LOFI.mp3,82.0,82.0312,0.0381,0.0312,True,True,ok,
giantsteps,4899365,4899365.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4899365.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4899365.LOFI.mp3,174.0,86.1328,50.4984,87.8672,False,True,ok,
giantsteps,3091814,3091814.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3091814.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3091814.LOFI.mp3,125.0,62.642,49.8864,62.358,False,True,ok,
giantsteps,4547732,4547732.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4547732.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4547732.LOFI.mp3,174.0,86.1328,50.4984,87.8672,False,True,ok,
giantsteps,4233696,4233696.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4233696.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4233696.LOFI.mp3,121.0,120.1853,0.6733,0.8147,True,True,ok,
giantsteps,4163586,4163586.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4163586.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4163586.LOFI.mp3,139.0,70.0742,49.5869,68.9258,False,True,ok,
giantsteps,1918704,1918704.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\1918704.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\1918704.LOFI.mp3,139.0,70.0742,49.5869,68.9258,False,True,ok,
giantsteps,3621649,3621649.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3621649.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3621649.LOFI.mp3,178.0,87.9654,50.5812,90.0346,False,True,ok,
giantsteps,3202338,3202338.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3202338.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3202338.LOFI.mp3,80.0,80.1235,0.1544,0.1235,True,True,ok,
giantsteps,3883902,3883902.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3883902.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3883902.LOFI.mp3,127.0,126.048,0.7496,0.952,True,True,ok,
giantsteps,4411925,4411925.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4411925.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4411925.LOFI.mp3,174.0,175.1854,0.6813,1.1854,True,True,ok,
giantsteps,4017892,4017892.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4017892.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4017892.LOFI.mp3,125.0,62.0777,50.3378,62.9223,False,True,ok,
giantsteps,3914630,3914630.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3914630.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3914630.LOFI.mp3,86.0,86.1328,0.1544,0.1328,True,True,ok,
